_time,pax_id,OPERATION,LOCATION,GATE
"""2018-11-20T21:07:00.000Z""",dd64af04.1b72,BOARD Aircraft,Terminal 1,B9
"""2018-07-10T09:23:00.000Z""",e6805793.90c088,LEAVE Duty Free Area,Terminal 1,
"""2018-07-10T10:53:00.000Z""",e6805793.90c088,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-07-10T12:53:00.000Z""",e6805793.90c088,LEAVE Dining Area,Terminal 1,
"""2018-07-10T13:11:00.000Z""",e6805793.90c088,ENTER Bording Gate Area,Terminal 1,A16
"""2018-07-10T11:14:00.000Z""",e6805793.90c088,LEAVE Duty Free Area,Terminal 1,
"""2018-07-10T09:38:00.000Z""",e6805793.90c088,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-07-10T11:38:00.000Z""",e6805793.90c088,ENTER Dining Area,Terminal 1,
"""2018-07-10T14:11:00.000Z""",e6805793.90c088,BOARD Aircraft,Terminal 1,A16
"""2018-07-10T11:02:00.000Z""",e6805793.90c088,ENTER Duty Free Area,Terminal 1,
"""2018-07-10T09:11:00.000Z""",e6805793.90c088,ENTER Duty Free Area,Terminal 1,
"""2018-07-27T19:52:00.000Z""",e504fcb.5312f,LEAVE Dining Area,Terminal 1,
"""2018-07-27T20:10:00.000Z""",e504fcb.5312f,ENTER Bording Gate Area,Terminal 1,A11
"""2018-07-27T18:37:00.000Z""",e504fcb.5312f,ENTER Dining Area,Terminal 1,
"""2018-07-27T21:10:00.000Z""",e504fcb.5312f,BOARD Aircraft,Terminal 1,A11
"""2018-10-17T10:12:00.000Z""",edb0a468.4a89b8,LEAVE Duty Free Area,Terminal 1,
"""2018-10-17T11:42:00.000Z""",edb0a468.4a89b8,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-10-17T13:42:00.000Z""",edb0a468.4a89b8,LEAVE Dining Area,Terminal 1,
"""2018-10-17T14:00:00.000Z""",edb0a468.4a89b8,ENTER Bording Gate Area,Terminal 1,B1
"""2018-10-17T12:03:00.000Z""",edb0a468.4a89b8,LEAVE Duty Free Area,Terminal 1,
"""2018-10-17T10:27:00.000Z""",edb0a468.4a89b8,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-10-17T12:27:00.000Z""",edb0a468.4a89b8,ENTER Dining Area,Terminal 1,
"""2018-10-17T15:00:00.000Z""",edb0a468.4a89b8,BOARD Aircraft,Terminal 1,B1
"""2018-10-17T11:51:00.000Z""",edb0a468.4a89b8,ENTER Duty Free Area,Terminal 1,
"""2018-10-17T10:00:00.000Z""",edb0a468.4a89b8,ENTER Duty Free Area,Terminal 1,
"""2018-12-17T07:24:00.000Z""",a542e571.51dbb8,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-12-17T08:30:00.000Z""",a542e571.51dbb8,LEAVE Dining Area,Terminal 1,
"""2018-12-17T08:42:00.000Z""",a542e571.51dbb8,ENTER Bording Gate Area,Terminal 1,B8
"""2018-12-17T06:34:00.000Z""",a542e571.51dbb8,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-12-17T07:40:00.000Z""",a542e571.51dbb8,ENTER Dining Area,Terminal 1,
"""2018-12-17T09:22:00.000Z""",a542e571.51dbb8,BOARD Aircraft,Terminal 1,B8
"""2018-09-04T03:59:00.000Z""",77359286.955f5c,Passport Control,Border-Control Booth 1,
"""2018-09-04T04:59:00.000Z""",77359286.955f5c,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-09-04T05:13:00.000Z""",77359286.955f5c,LEAVE Duty Free Area,Terminal 1,
"""2018-09-04T06:19:00.000Z""",77359286.955f5c,LEAVE Dining Area,Terminal 1,
"""2018-09-04T06:31:00.000Z""",77359286.955f5c,ENTER Bording Gate Area,Terminal 1,B12
"""2018-09-04T04:09:00.000Z""",77359286.955f5c,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-09-04T05:05:00.000Z""",77359286.955f5c,ENTER Duty Free Area,Terminal 1,
"""2018-09-04T05:29:00.000Z""",77359286.955f5c,ENTER Dining Area,Terminal 1,
"""2018-09-04T07:11:00.000Z""",77359286.955f5c,BOARD Aircraft,Terminal 1,B12
"""2018-06-09T17:54:00.000Z""",4f269d0d.193504,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-06-09T18:15:00.000Z""",4f269d0d.193504,LEAVE Duty Free Area,Terminal 1,
"""2018-06-09T19:54:00.000Z""",4f269d0d.193504,LEAVE Dining Area,Terminal 1,
"""2018-06-09T20:12:00.000Z""",4f269d0d.193504,ENTER Bording Gate Area,Terminal 1,B14
"""2018-06-09T16:39:00.000Z""",4f269d0d.193504,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-06-09T18:03:00.000Z""",4f269d0d.193504,ENTER Duty Free Area,Terminal 1,
"""2018-06-09T18:39:00.000Z""",4f269d0d.193504,ENTER Dining Area,Terminal 1,
"""2018-06-09T21:12:00.000Z""",4f269d0d.193504,BOARD Aircraft,Terminal 1,B14
"""2018-10-06T09:35:00.000Z""",df5ab9fb.1a88e8,Passport Control,Border-Control Booth 1,
"""2018-10-06T09:53:00.000Z""",df5ab9fb.1a88e8,ENTER Bording Gate Area,Terminal 1,B16
"""2018-10-06T10:53:00.000Z""",df5ab9fb.1a88e8,BOARD Aircraft,Terminal 1,B16
"""2018-10-19T11:27:00.000Z""",8c980a00.a08588,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-10-19T11:48:00.000Z""",8c980a00.a08588,LEAVE Duty Free Area,Terminal 1,
"""2018-10-19T13:27:00.000Z""",8c980a00.a08588,LEAVE Dining Area,Terminal 1,
"""2018-10-19T13:45:00.000Z""",8c980a00.a08588,ENTER Bording Gate Area,Terminal 1,A12
"""2018-10-19T10:12:00.000Z""",8c980a00.a08588,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-10-19T11:36:00.000Z""",8c980a00.a08588,ENTER Duty Free Area,Terminal 1,
"""2018-10-19T12:12:00.000Z""",8c980a00.a08588,ENTER Dining Area,Terminal 1,
"""2018-10-19T14:45:00.000Z""",8c980a00.a08588,BOARD Aircraft,Terminal 1,A12
"""2018-07-03T07:02:00.000Z""",158ed4ea.34543b,LEAVE Dining Area,Terminal 1,
"""2018-07-03T07:14:00.000Z""",158ed4ea.34543b,ENTER Bording Gate Area,Terminal 1,A4
"""2018-07-03T06:12:00.000Z""",158ed4ea.34543b,ENTER Dining Area,Terminal 1,
"""2018-07-03T07:54:00.000Z""",158ed4ea.34543b,BOARD Aircraft,Terminal 1,A4
"""2018-02-18T12:54:00.000Z""",3ea6e62c.14d87a,ENTER Bording Gate Area,Terminal 1,A13
"""2018-02-18T13:14:00.000Z""",3ea6e62c.14d87a,BOARD Aircraft,Terminal 1,A13
"""2018-08-22T04:08:00.000Z""",c0ef9cc7.dbb87,LEAVE Duty Free Area,Terminal 1,
"""2018-08-22T05:08:00.000Z""",c0ef9cc7.dbb87,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-08-22T05:34:00.000Z""",c0ef9cc7.dbb87,ENTER Bording Gate Area,Terminal 1,B3
"""2018-08-22T05:22:00.000Z""",c0ef9cc7.dbb87,LEAVE Duty Free Area,Terminal 1,
"""2018-08-22T04:18:00.000Z""",c0ef9cc7.dbb87,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-08-22T06:14:00.000Z""",c0ef9cc7.dbb87,BOARD Aircraft,Terminal 1,B3
"""2018-08-22T05:14:00.000Z""",c0ef9cc7.dbb87,ENTER Duty Free Area,Terminal 1,
"""2018-08-22T04:00:00.000Z""",c0ef9cc7.dbb87,ENTER Duty Free Area,Terminal 1,
"""2018-04-03T11:49:00.000Z""",ba35ef1.e27721,Passport Control,Border-Control Booth 1,
"""2018-04-03T11:55:00.000Z""",ba35ef1.e27721,ENTER Bording Gate Area,Terminal 1,B10
"""2018-04-03T12:15:00.000Z""",ba35ef1.e27721,BOARD Aircraft,Terminal 1,B10
"""2018-03-04T10:44:00.000Z""",e03f8133.0dad8,LEAVE Duty Free Area,Terminal 1,
"""2018-03-04T11:02:00.000Z""",e03f8133.0dad8,ENTER Bording Gate Area,Terminal 1,A5
"""2018-03-04T10:32:00.000Z""",e03f8133.0dad8,ENTER Duty Free Area,Terminal 1,
"""2018-03-04T12:02:00.000Z""",e03f8133.0dad8,BOARD Aircraft,Terminal 1,A5
"""2018-11-19T08:46:00.000Z""",f147ba48.749ba8,Passport Control,Border-Control Booth 1,
"""2018-11-19T10:25:00.000Z""",f147ba48.749ba8,LEAVE Dining Area,Terminal 1,
"""2018-11-19T10:43:00.000Z""",f147ba48.749ba8,ENTER Bording Gate Area,Terminal 1,B8
"""2018-11-19T09:10:00.000Z""",f147ba48.749ba8,ENTER Dining Area,Terminal 1,
"""2018-11-19T11:43:00.000Z""",f147ba48.749ba8,BOARD Aircraft,Terminal 1,B8
"""2018-05-10T08:00:00.000Z""",731ef2c3.94812c,LEAVE Duty Free Area,Terminal 1,
"""2018-05-10T08:18:00.000Z""",731ef2c3.94812c,ENTER Bording Gate Area,Terminal 1,B8
"""2018-05-10T07:48:00.000Z""",731ef2c3.94812c,ENTER Duty Free Area,Terminal 1,
"""2018-05-10T09:18:00.000Z""",731ef2c3.94812c,BOARD Aircraft,Terminal 1,B8
"""2018-04-22T18:59:00.000Z""",4d68fba9.3f0e24,LEAVE Dining Area,Terminal 1,
"""2018-04-22T19:17:00.000Z""",4d68fba9.3f0e24,ENTER Bording Gate Area,Terminal 1,B8
"""2018-04-22T17:44:00.000Z""",4d68fba9.3f0e24,ENTER Dining Area,Terminal 1,
"""2018-04-22T20:17:00.000Z""",4d68fba9.3f0e24,BOARD Aircraft,Terminal 1,B8
"""2018-02-16T18:55:00.000Z""",9869ec.b928b618,LEAVE Duty Free Area,Terminal 1,
"""2018-02-16T20:25:00.000Z""",9869ec.b928b618,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-02-16T21:04:00.000Z""",9869ec.b928b618,ENTER Bording Gate Area,Terminal 1,A4
"""2018-02-16T20:46:00.000Z""",9869ec.b928b618,LEAVE Duty Free Area,Terminal 1,
"""2018-02-16T19:10:00.000Z""",9869ec.b928b618,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-02-16T22:04:00.000Z""",9869ec.b928b618,BOARD Aircraft,Terminal 1,A4
"""2018-02-16T20:34:00.000Z""",9869ec.b928b618,ENTER Duty Free Area,Terminal 1,
"""2018-02-16T18:43:00.000Z""",9869ec.b928b618,ENTER Duty Free Area,Terminal 1,
"""2018-05-16T07:45:00.000Z""",9d09ce4b.7c1b1,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-05-16T07:59:00.000Z""",9d09ce4b.7c1b1,LEAVE Duty Free Area,Terminal 1,
"""2018-05-16T09:05:00.000Z""",9d09ce4b.7c1b1,LEAVE Dining Area,Terminal 1,
"""2018-05-16T09:17:00.000Z""",9d09ce4b.7c1b1,ENTER Bording Gate Area,Terminal 1,B15
"""2018-05-16T06:55:00.000Z""",9d09ce4b.7c1b1,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-05-16T07:51:00.000Z""",9d09ce4b.7c1b1,ENTER Duty Free Area,Terminal 1,
"""2018-05-16T08:15:00.000Z""",9d09ce4b.7c1b1,ENTER Dining Area,Terminal 1,
"""2018-05-16T09:57:00.000Z""",9d09ce4b.7c1b1,BOARD Aircraft,Terminal 1,B15
"""2018-08-09T03:44:00.000Z""",e6d41f38.c4d8a,Passport Control,Border-Control Booth 1,
"""2018-08-09T04:50:00.000Z""",e6d41f38.c4d8a,LEAVE Dining Area,Terminal 1,
"""2018-08-09T05:02:00.000Z""",e6d41f38.c4d8a,ENTER Bording Gate Area,Terminal 1,B1
"""2018-08-09T04:00:00.000Z""",e6d41f38.c4d8a,ENTER Dining Area,Terminal 1,
"""2018-08-09T05:42:00.000Z""",e6d41f38.c4d8a,BOARD Aircraft,Terminal 1,B1
"""2018-11-14T12:01:00.000Z""",9d3c4139.34d0e,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-11-14T12:34:00.000Z""",9d3c4139.34d0e,LEAVE Dining Area,Terminal 1,
"""2018-11-14T12:40:00.000Z""",9d3c4139.34d0e,ENTER Bording Gate Area,Terminal 1,B10
"""2018-11-14T11:36:00.000Z""",9d3c4139.34d0e,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-11-14T12:09:00.000Z""",9d3c4139.34d0e,ENTER Dining Area,Terminal 1,
"""2018-11-14T13:00:00.000Z""",9d3c4139.34d0e,BOARD Aircraft,Terminal 1,B10
"""2018-10-04T18:41:00.000Z""",26ef0da8.783e12,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-10-04T19:02:00.000Z""",26ef0da8.783e12,LEAVE Duty Free Area,Terminal 1,
"""2018-10-04T20:41:00.000Z""",26ef0da8.783e12,LEAVE Dining Area,Terminal 1,
"""2018-10-04T20:59:00.000Z""",26ef0da8.783e12,ENTER Bording Gate Area,Terminal 1,B11
"""2018-10-04T17:26:00.000Z""",26ef0da8.783e12,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-10-04T18:50:00.000Z""",26ef0da8.783e12,ENTER Duty Free Area,Terminal 1,
"""2018-10-04T19:26:00.000Z""",26ef0da8.783e12,ENTER Dining Area,Terminal 1,
"""2018-10-04T21:59:00.000Z""",26ef0da8.783e12,BOARD Aircraft,Terminal 1,B11
"""2018-05-17T11:42:00.000Z""",98c3b286.66682,LEAVE Duty Free Area,Terminal 1,
"""2018-05-17T12:15:00.000Z""",98c3b286.66682,LEAVE Dining Area,Terminal 1,
"""2018-05-17T12:21:00.000Z""",98c3b286.66682,ENTER Bording Gate Area,Terminal 1,B11
"""2018-05-17T11:38:00.000Z""",98c3b286.66682,ENTER Duty Free Area,Terminal 1,
"""2018-05-17T11:50:00.000Z""",98c3b286.66682,ENTER Dining Area,Terminal 1,
"""2018-05-17T12:41:00.000Z""",98c3b286.66682,BOARD Aircraft,Terminal 1,B11
"""2018-11-05T21:46:00.000Z""",b3d4f914.db5168,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-11-05T23:25:00.000Z""",b3d4f914.db5168,LEAVE Dining Area,Terminal 1,
"""2018-11-05T23:43:00.000Z""",b3d4f914.db5168,ENTER Bording Gate Area,Terminal 1,A6
"""2018-11-05T20:31:00.000Z""",b3d4f914.db5168,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-11-05T22:10:00.000Z""",b3d4f914.db5168,ENTER Dining Area,Terminal 1,
"""2018-11-06T00:43:00.000Z""",b3d4f914.db5168,BOARD Aircraft,Terminal 1,A6
"""2018-05-05T15:57:00.000Z""",1803b9cd.827f56,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-05-05T16:09:00.000Z""",1803b9cd.827f56,ENTER Bording Gate Area,Terminal 1,B10
"""2018-05-05T15:07:00.000Z""",1803b9cd.827f56,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-05-05T16:49:00.000Z""",1803b9cd.827f56,BOARD Aircraft,Terminal 1,B10
"""2018-03-12T16:20:00.000Z""",3bd72118.3ee9de,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-03-12T17:26:00.000Z""",3bd72118.3ee9de,LEAVE Dining Area,Terminal 1,
"""2018-03-12T17:38:00.000Z""",3bd72118.3ee9de,ENTER Bording Gate Area,Terminal 1,B17
"""2018-03-12T15:30:00.000Z""",3bd72118.3ee9de,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-03-12T16:36:00.000Z""",3bd72118.3ee9de,ENTER Dining Area,Terminal 1,
"""2018-03-12T18:18:00.000Z""",3bd72118.3ee9de,BOARD Aircraft,Terminal 1,B17
"""2018-07-17T17:24:00.000Z""",42ed24cd.3564ac,ENTER Bording Gate Area,Terminal 1,B3
"""2018-07-17T18:24:00.000Z""",42ed24cd.3564ac,BOARD Aircraft,Terminal 1,B3
"""2018-09-28T06:15:00.000Z""",966e69e8.3c6bc8,LEAVE Dining Area,Terminal 1,
"""2018-09-28T06:27:00.000Z""",966e69e8.3c6bc8,ENTER Bording Gate Area,Terminal 1,A14
"""2018-09-28T05:25:00.000Z""",966e69e8.3c6bc8,ENTER Dining Area,Terminal 1,
"""2018-09-28T07:07:00.000Z""",966e69e8.3c6bc8,BOARD Aircraft,Terminal 1,A14
"""2018-02-08T10:26:00.000Z""",ba1d0ebc.9e5d3,LEAVE Duty Free Area,Terminal 1,
"""2018-02-08T11:56:00.000Z""",ba1d0ebc.9e5d3,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-02-08T13:56:00.000Z""",ba1d0ebc.9e5d3,LEAVE Dining Area,Terminal 1,
"""2018-02-08T14:14:00.000Z""",ba1d0ebc.9e5d3,ENTER Bording Gate Area,Terminal 1,B17
"""2018-02-08T12:17:00.000Z""",ba1d0ebc.9e5d3,LEAVE Duty Free Area,Terminal 1,
"""2018-02-08T10:41:00.000Z""",ba1d0ebc.9e5d3,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-02-08T12:41:00.000Z""",ba1d0ebc.9e5d3,ENTER Dining Area,Terminal 1,
"""2018-02-08T15:14:00.000Z""",ba1d0ebc.9e5d3,BOARD Aircraft,Terminal 1,B17
"""2018-02-08T12:05:00.000Z""",ba1d0ebc.9e5d3,ENTER Duty Free Area,Terminal 1,
"""2018-02-08T10:14:00.000Z""",ba1d0ebc.9e5d3,ENTER Duty Free Area,Terminal 1,
"""2018-10-29T08:18:00.000Z""",251c5df9.c3bdb2,Passport Control,Border-Control Booth 1,
"""2018-10-29T08:39:00.000Z""",251c5df9.c3bdb2,LEAVE Duty Free Area,Terminal 1,
"""2018-10-29T10:18:00.000Z""",251c5df9.c3bdb2,LEAVE Dining Area,Terminal 1,
"""2018-10-29T10:36:00.000Z""",251c5df9.c3bdb2,ENTER Bording Gate Area,Terminal 1,B9
"""2018-10-29T08:27:00.000Z""",251c5df9.c3bdb2,ENTER Duty Free Area,Terminal 1,
"""2018-10-29T09:03:00.000Z""",251c5df9.c3bdb2,ENTER Dining Area,Terminal 1,
"""2018-10-29T11:36:00.000Z""",251c5df9.c3bdb2,BOARD Aircraft,Terminal 1,B9
"""2018-09-07T04:22:00.000Z""",5c8eb023.62684,ENTER Bording Gate Area,Terminal 1,B5
"""2018-09-07T05:02:00.000Z""",5c8eb023.62684,BOARD Aircraft,Terminal 1,B5
"""2018-11-26T07:17:00.000Z""",a8336edf.2f76a,LEAVE Duty Free Area,Terminal 1,
"""2018-11-26T08:23:00.000Z""",a8336edf.2f76a,LEAVE Dining Area,Terminal 1,
"""2018-11-26T08:35:00.000Z""",a8336edf.2f76a,ENTER Bording Gate Area,Terminal 1,B2
"""2018-11-26T07:09:00.000Z""",a8336edf.2f76a,ENTER Duty Free Area,Terminal 1,
"""2018-11-26T07:33:00.000Z""",a8336edf.2f76a,ENTER Dining Area,Terminal 1,
"""2018-11-26T09:15:00.000Z""",a8336edf.2f76a,BOARD Aircraft,Terminal 1,B2
"""2018-08-28T10:50:00.000Z""",2d7794c0.b9deec,LEAVE Dining Area,Terminal 1,
"""2018-08-28T10:56:00.000Z""",2d7794c0.b9deec,ENTER Bording Gate Area,Terminal 1,A11
"""2018-08-28T10:25:00.000Z""",2d7794c0.b9deec,ENTER Dining Area,Terminal 1,
"""2018-08-28T11:16:00.000Z""",2d7794c0.b9deec,BOARD Aircraft,Terminal 1,A11
"""2018-10-19T09:40:00.000Z""",7a489be0.0f9004,LEAVE Duty Free Area,Terminal 1,
"""2018-10-19T09:58:00.000Z""",7a489be0.0f9004,ENTER Bording Gate Area,Terminal 1,B16
"""2018-10-19T09:28:00.000Z""",7a489be0.0f9004,ENTER Duty Free Area,Terminal 1,
"""2018-10-19T10:58:00.000Z""",7a489be0.0f9004,BOARD Aircraft,Terminal 1,B16
"""2018-10-24T18:40:00.000Z""",2b234033.360a7,LEAVE Dining Area,Terminal 1,
"""2018-10-24T18:58:00.000Z""",2b234033.360a7,ENTER Bording Gate Area,Terminal 1,A18
"""2018-10-24T17:25:00.000Z""",2b234033.360a7,ENTER Dining Area,Terminal 1,
"""2018-10-24T19:58:00.000Z""",2b234033.360a7,BOARD Aircraft,Terminal 1,A18
"""2018-11-04T10:56:00.000Z""",f4dde472.8dff98,LEAVE Dining Area,Terminal 1,
"""2018-11-04T11:02:00.000Z""",f4dde472.8dff98,ENTER Bording Gate Area,Terminal 1,B7
"""2018-11-04T10:31:00.000Z""",f4dde472.8dff98,ENTER Dining Area,Terminal 1,
"""2018-11-04T11:22:00.000Z""",f4dde472.8dff98,BOARD Aircraft,Terminal 1,B7
"""2018-08-18T10:43:00.000Z""",55e6c2a6.6e34ec,ENTER Bording Gate Area,Terminal 1,B2
"""2018-08-18T11:03:00.000Z""",55e6c2a6.6e34ec,BOARD Aircraft,Terminal 1,B2
"""2018-10-12T14:18:00.000Z""",fac9a744.6a5868,LEAVE Dining Area,Terminal 1,
"""2018-10-12T14:30:00.000Z""",fac9a744.6a5868,ENTER Bording Gate Area,Terminal 1,B13
"""2018-10-12T13:28:00.000Z""",fac9a744.6a5868,ENTER Dining Area,Terminal 1,
"""2018-10-12T15:10:00.000Z""",fac9a744.6a5868,BOARD Aircraft,Terminal 1,B13
"""2018-03-19T11:41:00.000Z""",2ba040f3.d98b3,LEAVE Dining Area,Terminal 1,
"""2018-03-19T11:47:00.000Z""",2ba040f3.d98b3,ENTER Bording Gate Area,Terminal 1,A11
"""2018-03-19T11:16:00.000Z""",2ba040f3.d98b3,ENTER Dining Area,Terminal 1,
"""2018-03-19T12:07:00.000Z""",2ba040f3.d98b3,BOARD Aircraft,Terminal 1,A11
"""2018-02-02T13:06:00.000Z""",b4cec12c.84289,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-02-02T13:13:00.000Z""",b4cec12c.84289,LEAVE Duty Free Area,Terminal 1,
"""2018-02-02T13:46:00.000Z""",b4cec12c.84289,LEAVE Dining Area,Terminal 1,
"""2018-02-02T13:52:00.000Z""",b4cec12c.84289,ENTER Bording Gate Area,Terminal 1,B12
"""2018-02-02T12:41:00.000Z""",b4cec12c.84289,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-02-02T13:09:00.000Z""",b4cec12c.84289,ENTER Duty Free Area,Terminal 1,
"""2018-02-02T13:21:00.000Z""",b4cec12c.84289,ENTER Dining Area,Terminal 1,
"""2018-02-02T14:12:00.000Z""",b4cec12c.84289,BOARD Aircraft,Terminal 1,B12
"""2018-02-23T10:47:00.000Z""",28b48407.ff76cc,LEAVE Duty Free Area,Terminal 1,
"""2018-02-23T11:20:00.000Z""",28b48407.ff76cc,LEAVE Dining Area,Terminal 1,
"""2018-02-23T11:26:00.000Z""",28b48407.ff76cc,ENTER Bording Gate Area,Terminal 1,B2
"""2018-02-23T10:43:00.000Z""",28b48407.ff76cc,ENTER Duty Free Area,Terminal 1,
"""2018-02-23T10:55:00.000Z""",28b48407.ff76cc,ENTER Dining Area,Terminal 1,
"""2018-02-23T11:46:00.000Z""",28b48407.ff76cc,BOARD Aircraft,Terminal 1,B2
"""2018-12-06T13:12:00.000Z""",72ffe60d.b7a4b8,LEAVE Dining Area,Terminal 1,
"""2018-12-06T13:18:00.000Z""",72ffe60d.b7a4b8,ENTER Bording Gate Area,Terminal 1,B2
"""2018-12-06T12:47:00.000Z""",72ffe60d.b7a4b8,ENTER Dining Area,Terminal 1,
"""2018-12-06T13:38:00.000Z""",72ffe60d.b7a4b8,BOARD Aircraft,Terminal 1,B2
"""2018-04-19T07:32:00.000Z""",2859c64c.572baa,Passport Control,Border-Control Booth 1,
"""2018-04-19T09:02:00.000Z""",2859c64c.572baa,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-04-19T10:41:00.000Z""",2859c64c.572baa,LEAVE Dining Area,Terminal 1,
"""2018-04-19T10:59:00.000Z""",2859c64c.572baa,ENTER Bording Gate Area,Terminal 1,A19
"""2018-04-19T07:47:00.000Z""",2859c64c.572baa,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-04-19T09:26:00.000Z""",2859c64c.572baa,ENTER Dining Area,Terminal 1,
"""2018-04-19T11:59:00.000Z""",2859c64c.572baa,BOARD Aircraft,Terminal 1,A19
"""2018-06-27T18:11:00.000Z""",2616c951.b9d426,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-06-27T18:32:00.000Z""",2616c951.b9d426,LEAVE Duty Free Area,Terminal 1,
"""2018-06-27T20:11:00.000Z""",2616c951.b9d426,LEAVE Dining Area,Terminal 1,
"""2018-06-27T20:29:00.000Z""",2616c951.b9d426,ENTER Bording Gate Area,Terminal 1,A6
"""2018-06-27T16:56:00.000Z""",2616c951.b9d426,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-06-27T18:20:00.000Z""",2616c951.b9d426,ENTER Duty Free Area,Terminal 1,
"""2018-06-27T18:56:00.000Z""",2616c951.b9d426,ENTER Dining Area,Terminal 1,
"""2018-06-27T21:29:00.000Z""",2616c951.b9d426,BOARD Aircraft,Terminal 1,A6
"""2018-11-19T18:47:00.000Z""",d863c967.232f78,LEAVE Dining Area,Terminal 1,
"""2018-11-19T19:05:00.000Z""",d863c967.232f78,ENTER Bording Gate Area,Terminal 1,B17
"""2018-11-19T17:32:00.000Z""",d863c967.232f78,ENTER Dining Area,Terminal 1,
"""2018-11-19T20:05:00.000Z""",d863c967.232f78,BOARD Aircraft,Terminal 1,B17
"""2018-07-02T04:16:00.000Z""",3c5ea70e.771698,ENTER Bording Gate Area,Terminal 1,B17
"""2018-07-02T04:56:00.000Z""",3c5ea70e.771698,BOARD Aircraft,Terminal 1,B17
"""2018-07-11T15:13:00.000Z""",3c3f73b4.1d8fbc,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-07-11T15:25:00.000Z""",3c3f73b4.1d8fbc,ENTER Bording Gate Area,Terminal 1,A8
"""2018-07-11T14:23:00.000Z""",3c3f73b4.1d8fbc,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-07-11T16:05:00.000Z""",3c3f73b4.1d8fbc,BOARD Aircraft,Terminal 1,A8
"""2018-07-28T10:17:00.000Z""",3d91f667.256a8a,LEAVE Duty Free Area,Terminal 1,
"""2018-07-28T10:47:00.000Z""",3d91f667.256a8a,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-07-28T11:27:00.000Z""",3d91f667.256a8a,LEAVE Dining Area,Terminal 1,
"""2018-07-28T11:33:00.000Z""",3d91f667.256a8a,ENTER Bording Gate Area,Terminal 1,A10
"""2018-07-28T10:54:00.000Z""",3d91f667.256a8a,LEAVE Duty Free Area,Terminal 1,
"""2018-07-28T10:22:00.000Z""",3d91f667.256a8a,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-07-28T11:02:00.000Z""",3d91f667.256a8a,ENTER Dining Area,Terminal 1,
"""2018-07-28T11:53:00.000Z""",3d91f667.256a8a,BOARD Aircraft,Terminal 1,A10
"""2018-07-28T10:50:00.000Z""",3d91f667.256a8a,ENTER Duty Free Area,Terminal 1,
"""2018-07-28T10:13:00.000Z""",3d91f667.256a8a,ENTER Duty Free Area,Terminal 1,
"""2018-11-06T10:58:00.000Z""",e14cc3b3.84ddb,LEAVE Duty Free Area,Terminal 1,
"""2018-11-06T12:28:00.000Z""",e14cc3b3.84ddb,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-11-06T13:07:00.000Z""",e14cc3b3.84ddb,ENTER Bording Gate Area,Terminal 1,B18
"""2018-11-06T12:49:00.000Z""",e14cc3b3.84ddb,LEAVE Duty Free Area,Terminal 1,
"""2018-11-06T11:13:00.000Z""",e14cc3b3.84ddb,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-11-06T14:07:00.000Z""",e14cc3b3.84ddb,BOARD Aircraft,Terminal 1,B18
