_time,msg_id,STEP,LOCATION,GATE
"""2018-06-11T14:08:00.000Z""",194e109c.6d9baf,ENTER Departure Hall,Terminal 1,
"""2018-06-11T14:24:00.000Z""",194e109c.6d9baf,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-06-11T14:18:00.000Z""",194e109c.6d9baf,ENTER Baggage-Drop Area,Terminal 1,
"""2018-11-16T04:33:00.000Z""",bd472cd6.85a4,ENTER Departure Hall,Terminal 1,
"""2018-11-16T04:55:00.000Z""",bd472cd6.85a4,LEAVE Check-In Area,Terminal 1,
"""2018-11-16T04:43:00.000Z""",bd472cd6.85a4,ENTER Check-In Area,Terminal 1,
"""2018-08-26T12:49:00.000Z""",d334725e.e3ce1,ENTER Departure Hall,Terminal 1,
"""2018-08-26T13:05:00.000Z""",d334725e.e3ce1,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-08-26T12:59:00.000Z""",d334725e.e3ce1,ENTER Baggage-Drop Area,Terminal 1,
"""2018-07-13T17:55:00.000Z""",624fee70.1474b,ENTER Departure Hall,Terminal 1,
"""2018-11-28T10:19:00.000Z""",a24af0c.63a501,ENTER Departure Hall,Terminal 1,
"""2018-12-13T14:32:00.000Z""",d799b5a0.c0bce8,ENTER Departure Hall,Terminal 1,
"""2018-12-01T06:14:00.000Z""",cc313a02.cc7be8,ENTER Departure Hall,Terminal 1,
"""2018-12-01T06:34:00.000Z""",cc313a02.cc7be8,LEAVING Departure Hall,Terminal 1,
"""2018-12-26T15:10:00.000Z""",eda7ebc9.a84928,ENTER Departure Hall,Terminal 1,
"""2018-12-26T15:30:00.000Z""",eda7ebc9.a84928,LEAVING Departure Hall,Terminal 1,
"""2018-10-07T07:48:00.000Z""",807ea33f.8f5de,ENTER Departure Hall,Terminal 1,
"""2018-08-30T17:05:00.000Z""",d7536572.206c18,ENTER Departure Hall,Terminal 1,
"""2018-07-16T13:48:00.000Z""",52d42ffb.adfae,ENTER Departure Hall,Terminal 1,
"""2018-08-03T12:16:00.000Z""",3b848e7a.465562,ENTER Departure Hall,Terminal 1,
"""2018-08-03T12:38:00.000Z""",3b848e7a.465562,LEAVE Check-In Area,Terminal 1,
"""2018-08-03T12:26:00.000Z""",3b848e7a.465562,ENTER Check-In Area,Terminal 1,
"""2018-12-27T06:19:00.000Z""",3209cb70.32a2c4,ENTER Departure Hall,Terminal 1,
"""2018-03-03T08:38:00.000Z""",78044b31.3acaf4,ENTER Departure Hall,Terminal 1,
"""2018-03-03T09:11:00.000Z""",78044b31.3acaf4,LEAVE Check-In Area,Terminal 1,
"""2018-03-03T08:53:00.000Z""",78044b31.3acaf4,ENTER Check-In Area,Terminal 1,
"""2018-08-20T11:02:00.000Z""",a96ca751.5418e8,ENTER Departure Hall,Terminal 1,
"""2018-08-20T11:13:00.000Z""",a96ca751.5418e8,LEAVE Check-In Area,Terminal 1,
"""2018-08-20T11:07:00.000Z""",a96ca751.5418e8,ENTER Check-In Area,Terminal 1,
"""2018-03-08T17:56:00.000Z""",30554e07.2e0542,ENTER Departure Hall,Terminal 1,
"""2018-05-29T14:30:00.000Z""",ae324983.f40f98,ENTER Departure Hall,Terminal 1,
"""2018-05-29T14:52:00.000Z""",ae324983.f40f98,LEAVE Check-In Area,Terminal 1,
"""2018-05-29T14:40:00.000Z""",ae324983.f40f98,ENTER Check-In Area,Terminal 1,
"""2018-07-23T13:29:00.000Z""",c1d0e7ef.1b7f18,ENTER Departure Hall,Terminal 1,
"""2018-07-23T13:51:00.000Z""",c1d0e7ef.1b7f18,LEAVE Check-In Area,Terminal 1,
"""2018-07-23T13:39:00.000Z""",c1d0e7ef.1b7f18,ENTER Check-In Area,Terminal 1,
"""2018-02-12T10:21:00.000Z""",7178fb42.89ff24,ENTER Departure Hall,Terminal 1,
"""2018-05-06T07:55:00.000Z""",981916b1.17f888,ENTER Departure Hall,Terminal 1,
"""2018-05-09T15:14:00.000Z""",1e9d41e9.19970e,ENTER Departure Hall,Terminal 1,
"""2018-11-27T16:17:00.000Z""",d98c8150.b5b86,ENTER Departure Hall,Terminal 1,
"""2018-10-11T14:45:00.000Z""",e7aeb031.78fed,ENTER Departure Hall,Terminal 1,
"""2018-10-11T15:01:00.000Z""",e7aeb031.78fed,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-10-11T14:55:00.000Z""",e7aeb031.78fed,ENTER Baggage-Drop Area,Terminal 1,
"""2018-07-18T07:12:00.000Z""",e083200.04e67e,ENTER Departure Hall,Terminal 1,
"""2018-07-18T10:37:00.000Z""",e121a888.39c828,ENTER Departure Hall,Terminal 1,
"""2018-04-10T12:15:00.000Z""",1809e78e.b02798,ENTER Departure Hall,Terminal 1,
"""2018-04-10T12:31:00.000Z""",1809e78e.b02798,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-04-10T12:25:00.000Z""",1809e78e.b02798,ENTER Baggage-Drop Area,Terminal 1,
"""2018-08-10T03:08:00.000Z""",2ae0e1a1.090b4e,ENTER Departure Hall,Terminal 1,
"""2018-08-10T03:24:00.000Z""",2ae0e1a1.090b4e,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-08-10T03:18:00.000Z""",2ae0e1a1.090b4e,ENTER Baggage-Drop Area,Terminal 1,
"""2018-09-07T14:53:00.000Z""",8a8528ef.442fa8,ENTER Departure Hall,Terminal 1,
"""2018-07-27T07:11:00.000Z""",20101c8d.7f5df4,ENTER Departure Hall,Terminal 1,
"""2018-05-08T17:04:00.000Z""",cea3f58f.a0e3f8,ENTER Departure Hall,Terminal 1,
"""2018-12-23T06:18:00.000Z""",996c6c9.1c7fa9,ENTER Departure Hall,Terminal 1,
"""2018-12-23T06:40:00.000Z""",996c6c9.1c7fa9,LEAVE Check-In Area,Terminal 1,
"""2018-12-23T06:28:00.000Z""",996c6c9.1c7fa9,ENTER Check-In Area,Terminal 1,
"""2018-03-15T07:40:00.000Z""",307129f4.c68246,ENTER Departure Hall,Terminal 1,
"""2018-03-15T08:13:00.000Z""",307129f4.c68246,LEAVE Check-In Area,Terminal 1,
"""2018-03-15T07:55:00.000Z""",307129f4.c68246,ENTER Check-In Area,Terminal 1,
"""2018-11-14T16:11:00.000Z""",3cf49fd4.6ce0a,ENTER Departure Hall,Terminal 1,
"""2018-11-14T16:44:00.000Z""",3cf49fd4.6ce0a,LEAVE Check-In Area,Terminal 1,
"""2018-11-14T16:26:00.000Z""",3cf49fd4.6ce0a,ENTER Check-In Area,Terminal 1,
"""2018-12-05T10:22:00.000Z""",c8b00588.7890b8,ENTER Departure Hall,Terminal 1,
"""2018-12-05T10:33:00.000Z""",c8b00588.7890b8,LEAVE Check-In Area,Terminal 1,
"""2018-12-05T10:27:00.000Z""",c8b00588.7890b8,ENTER Check-In Area,Terminal 1,
"""2018-09-10T08:12:00.000Z""",c613d862.de9218,ENTER Departure Hall,Terminal 1,
"""2018-09-10T08:42:00.000Z""",c613d862.de9218,LEAVING Departure Hall,Terminal 1,
"""2018-06-20T04:36:00.000Z""",d21feb46.de2de8,ENTER Departure Hall,Terminal 1,
"""2018-07-03T05:34:00.000Z""",712738c2.eb29a8,ENTER Departure Hall,Terminal 1,
"""2018-03-27T12:52:00.000Z""",c9038dbc.d0f86,ENTER Departure Hall,Terminal 1,
"""2018-03-27T13:14:00.000Z""",c9038dbc.d0f86,LEAVE Check-In Area,Terminal 1,
"""2018-03-27T13:02:00.000Z""",c9038dbc.d0f86,ENTER Check-In Area,Terminal 1,
"""2018-03-02T07:42:00.000Z""",1b018f59.069981,ENTER Departure Hall,Terminal 1,
"""2018-03-02T08:15:00.000Z""",1b018f59.069981,LEAVE Check-In Area,Terminal 1,
"""2018-03-02T07:57:00.000Z""",1b018f59.069981,ENTER Check-In Area,Terminal 1,
"""2018-11-05T17:47:00.000Z""",7c2ab138.e59af,ENTER Departure Hall,Terminal 1,
"""2018-11-05T18:11:00.000Z""",7c2ab138.e59af,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-11-05T18:02:00.000Z""",7c2ab138.e59af,ENTER Baggage-Drop Area,Terminal 1,
"""2018-08-24T08:05:00.000Z""",baf0eaa.8fec018,ENTER Departure Hall,Terminal 1,
"""2018-08-24T08:29:00.000Z""",baf0eaa.8fec018,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-08-24T08:20:00.000Z""",baf0eaa.8fec018,ENTER Baggage-Drop Area,Terminal 1,
"""2018-04-22T08:20:00.000Z""",5fb1bc28.b34044,ENTER Departure Hall,Terminal 1,
"""2018-04-22T08:44:00.000Z""",5fb1bc28.b34044,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-04-22T08:35:00.000Z""",5fb1bc28.b34044,ENTER Baggage-Drop Area,Terminal 1,
"""2018-06-11T16:23:00.000Z""",3354b1c6.dc08ee,ENTER Departure Hall,Terminal 1,
"""2018-12-18T05:35:00.000Z""",d8a9d234.db4dc,ENTER Departure Hall,Terminal 1,
"""2018-04-09T08:48:00.000Z""",b06a820f.12786,ENTER Departure Hall,Terminal 1,
"""2018-09-05T12:05:00.000Z""",1571be76.7050e2,ENTER Departure Hall,Terminal 1,
"""2018-08-04T09:47:00.000Z""",1165c4d0.0e91eb,ENTER Departure Hall,Terminal 1,
"""2018-07-06T13:48:00.000Z""",f63dec5a.a37a5,ENTER Departure Hall,Terminal 1,
"""2018-07-06T14:10:00.000Z""",f63dec5a.a37a5,LEAVE Check-In Area,Terminal 1,
"""2018-07-06T13:58:00.000Z""",f63dec5a.a37a5,ENTER Check-In Area,Terminal 1,
"""2018-06-05T03:08:00.000Z""",2f1b71a1.970ace,ENTER Departure Hall,Terminal 1,
"""2018-12-11T11:20:00.000Z""",d1f0fd51.0d441,ENTER Departure Hall,Terminal 1,
"""2018-08-15T13:29:00.000Z""",208906b7.07eb2a,ENTER Departure Hall,Terminal 1,
"""2018-06-09T08:08:00.000Z""",f197fd2d.bc816,ENTER Departure Hall,Terminal 1,
"""2018-04-11T06:43:00.000Z""",528b1e34.61729,ENTER Departure Hall,Terminal 1,
"""2018-11-29T16:54:00.000Z""",edda491a.4a2258,ENTER Departure Hall,Terminal 1,
"""2018-03-11T07:47:00.000Z""",1d239701.f252c9,ENTER Departure Hall,Terminal 1,
"""2018-03-11T08:20:00.000Z""",1d239701.f252c9,LEAVE Check-In Area,Terminal 1,
"""2018-03-11T08:02:00.000Z""",1d239701.f252c9,ENTER Check-In Area,Terminal 1,
"""2018-05-05T13:05:00.000Z""",cb906c38.f4119,ENTER Departure Hall,Terminal 1,
"""2018-05-05T13:25:00.000Z""",cb906c38.f4119,LEAVING Departure Hall,Terminal 1,
"""2018-05-02T08:14:00.000Z""",45bf3ef3.8a8ff,ENTER Departure Hall,Terminal 1,
"""2018-05-09T16:14:00.000Z""",222978d3.729048,ENTER Departure Hall,Terminal 1,
"""2018-04-12T08:28:00.000Z""",eff391df.50833,ENTER Departure Hall,Terminal 1,
"""2018-03-20T09:50:00.000Z""",c8536ffd.cbfd4,ENTER Departure Hall,Terminal 1,
"""2018-03-20T10:23:00.000Z""",c8536ffd.cbfd4,LEAVE Check-In Area,Terminal 1,
"""2018-03-20T10:05:00.000Z""",c8536ffd.cbfd4,ENTER Check-In Area,Terminal 1,
"""2018-06-26T03:47:00.000Z""",f7945dbf.ac1d4,ENTER Departure Hall,Terminal 1,
"""2018-06-26T04:09:00.000Z""",f7945dbf.ac1d4,LEAVE Check-In Area,Terminal 1,
"""2018-06-26T03:57:00.000Z""",f7945dbf.ac1d4,ENTER Check-In Area,Terminal 1,
"""2018-02-04T13:25:00.000Z""",38186bd5.eae1e4,ENTER Departure Hall,Terminal 1,
"""2018-02-04T13:41:00.000Z""",38186bd5.eae1e4,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-02-04T13:35:00.000Z""",38186bd5.eae1e4,ENTER Baggage-Drop Area,Terminal 1,
"""2018-11-28T09:26:00.000Z""",bd945905.4feb48,ENTER Departure Hall,Terminal 1,
"""2018-11-28T09:56:00.000Z""",bd945905.4feb48,LEAVING Departure Hall,Terminal 1,
"""2018-06-28T07:22:00.000Z""",23bfeed6.d1a982,ENTER Departure Hall,Terminal 1,
"""2018-06-28T07:52:00.000Z""",23bfeed6.d1a982,LEAVING Departure Hall,Terminal 1,
"""2018-02-27T09:31:00.000Z""",e68836fc.579008,ENTER Departure Hall,Terminal 1,
"""2018-02-27T09:55:00.000Z""",e68836fc.579008,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-02-27T09:46:00.000Z""",e68836fc.579008,ENTER Baggage-Drop Area,Terminal 1,
"""2018-02-10T09:44:00.000Z""",3332fb20.e50c44,ENTER Departure Hall,Terminal 1,
"""2018-02-10T10:17:00.000Z""",3332fb20.e50c44,LEAVE Check-In Area,Terminal 1,
"""2018-02-10T09:59:00.000Z""",3332fb20.e50c44,ENTER Check-In Area,Terminal 1,
"""2018-06-12T11:05:00.000Z""",aa4cae55.9fc45,ENTER Departure Hall,Terminal 1,
"""2018-06-12T11:16:00.000Z""",aa4cae55.9fc45,LEAVE Check-In Area,Terminal 1,
"""2018-06-12T11:10:00.000Z""",aa4cae55.9fc45,ENTER Check-In Area,Terminal 1,
"""2018-10-04T13:58:00.000Z""",139bd6b7.fac9d9,ENTER Departure Hall,Terminal 1,
"""2018-10-04T14:20:00.000Z""",139bd6b7.fac9d9,LEAVE Check-In Area,Terminal 1,
"""2018-10-04T14:08:00.000Z""",139bd6b7.fac9d9,ENTER Check-In Area,Terminal 1,
"""2018-06-02T11:01:00.000Z""",1c131863.bca1b8,ENTER Departure Hall,Terminal 1,
"""2018-06-02T11:12:00.000Z""",1c131863.bca1b8,LEAVE Check-In Area,Terminal 1,
"""2018-06-02T11:06:00.000Z""",1c131863.bca1b8,ENTER Check-In Area,Terminal 1,
"""2018-10-20T13:50:00.000Z""",324e2f52.3089e,ENTER Departure Hall,Terminal 1,
"""2018-10-20T14:10:00.000Z""",324e2f52.3089e,LEAVING Departure Hall,Terminal 1,
"""2018-04-23T17:46:00.000Z""",d27e1550.a00758,ENTER Departure Hall,Terminal 1,
"""2018-04-23T18:19:00.000Z""",d27e1550.a00758,LEAVE Check-In Area,Terminal 1,
"""2018-04-23T18:01:00.000Z""",d27e1550.a00758,ENTER Check-In Area,Terminal 1,
"""2018-08-08T13:10:00.000Z""",7fab2ac2.7b21b4,ENTER Departure Hall,Terminal 1,
"""2018-08-08T13:32:00.000Z""",7fab2ac2.7b21b4,LEAVE Check-In Area,Terminal 1,
"""2018-08-08T13:20:00.000Z""",7fab2ac2.7b21b4,ENTER Check-In Area,Terminal 1,
"""2018-03-21T06:05:00.000Z""",80a1ce62.99204,ENTER Departure Hall,Terminal 1,
"""2018-03-21T06:27:00.000Z""",80a1ce62.99204,LEAVE Check-In Area,Terminal 1,
"""2018-03-21T06:15:00.000Z""",80a1ce62.99204,ENTER Check-In Area,Terminal 1,
"""2018-05-16T16:14:00.000Z""",b87a4a8a.7b1108,ENTER Departure Hall,Terminal 1,
"""2018-05-16T16:47:00.000Z""",b87a4a8a.7b1108,LEAVE Check-In Area,Terminal 1,
"""2018-05-16T16:29:00.000Z""",b87a4a8a.7b1108,ENTER Check-In Area,Terminal 1,
"""2018-02-26T17:31:00.000Z""",32225bff.eec854,ENTER Departure Hall,Terminal 1,
"""2018-02-26T18:04:00.000Z""",32225bff.eec854,LEAVE Check-In Area,Terminal 1,
"""2018-02-26T17:46:00.000Z""",32225bff.eec854,ENTER Check-In Area,Terminal 1,
"""2018-06-07T10:10:00.000Z""",6d8f9fdd.9f8d5,ENTER Departure Hall,Terminal 1,
"""2018-06-07T10:21:00.000Z""",6d8f9fdd.9f8d5,LEAVE Check-In Area,Terminal 1,
"""2018-06-07T10:15:00.000Z""",6d8f9fdd.9f8d5,ENTER Check-In Area,Terminal 1,
"""2018-11-06T06:22:00.000Z""",4e605792.31ce48,ENTER Departure Hall,Terminal 1,
"""2018-11-06T06:44:00.000Z""",4e605792.31ce48,LEAVE Check-In Area,Terminal 1,
"""2018-11-06T06:32:00.000Z""",4e605792.31ce48,ENTER Check-In Area,Terminal 1,
"""2018-02-08T13:16:00.000Z""",bedc27c3.018678,ENTER Departure Hall,Terminal 1,
"""2018-02-08T13:38:00.000Z""",bedc27c3.018678,LEAVE Check-In Area,Terminal 1,
"""2018-02-08T13:26:00.000Z""",bedc27c3.018678,ENTER Check-In Area,Terminal 1,
"""2018-11-14T17:41:00.000Z""",e442be71.c165d,ENTER Departure Hall,Terminal 1,
"""2018-11-14T18:14:00.000Z""",e442be71.c165d,LEAVE Check-In Area,Terminal 1,
"""2018-11-14T17:56:00.000Z""",e442be71.c165d,ENTER Check-In Area,Terminal 1,
"""2018-10-28T12:32:00.000Z""",b725072d.cf21b8,ENTER Departure Hall,Terminal 1,
"""2018-10-28T12:43:00.000Z""",b725072d.cf21b8,LEAVE Check-In Area,Terminal 1,
"""2018-10-28T12:37:00.000Z""",b725072d.cf21b8,ENTER Check-In Area,Terminal 1,
"""2018-12-22T11:35:00.000Z""",992b0584.337cb8,ENTER Departure Hall,Terminal 1,
"""2018-12-22T11:46:00.000Z""",992b0584.337cb8,LEAVE Check-In Area,Terminal 1,
"""2018-12-22T11:40:00.000Z""",992b0584.337cb8,ENTER Check-In Area,Terminal 1,
"""2018-09-12T04:22:00.000Z""",861f1cbb.7c4d8,ENTER Departure Hall,Terminal 1,
"""2018-08-02T07:35:00.000Z""",a5294289.2428a,ENTER Departure Hall,Terminal 1,
"""2018-08-02T07:59:00.000Z""",a5294289.2428a,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-08-02T07:50:00.000Z""",a5294289.2428a,ENTER Baggage-Drop Area,Terminal 1,
"""2018-03-04T18:28:00.000Z""",85a6deb5.c3a82,ENTER Departure Hall,Terminal 1,
"""2018-03-04T18:52:00.000Z""",85a6deb5.c3a82,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-03-04T18:43:00.000Z""",85a6deb5.c3a82,ENTER Baggage-Drop Area,Terminal 1,
"""2018-03-18T06:49:00.000Z""",ac40ec71.2de7f,ENTER Departure Hall,Terminal 1,
"""2018-02-01T13:39:00.000Z""",2563a60f.919aaa,ENTER Departure Hall,Terminal 1,
"""2018-02-01T14:01:00.000Z""",2563a60f.919aaa,LEAVE Check-In Area,Terminal 1,
"""2018-02-01T13:49:00.000Z""",2563a60f.919aaa,ENTER Check-In Area,Terminal 1,
"""2018-03-03T13:54:00.000Z""",68d7a7e2.7cc148,ENTER Departure Hall,Terminal 1,
"""2018-03-03T14:16:00.000Z""",68d7a7e2.7cc148,LEAVE Check-In Area,Terminal 1,
"""2018-03-03T14:04:00.000Z""",68d7a7e2.7cc148,ENTER Check-In Area,Terminal 1,
"""2018-04-19T04:55:00.000Z""",81896f7e.9e3c,ENTER Departure Hall,Terminal 1,
"""2018-04-19T05:17:00.000Z""",81896f7e.9e3c,LEAVE Check-In Area,Terminal 1,
"""2018-04-19T05:05:00.000Z""",81896f7e.9e3c,ENTER Check-In Area,Terminal 1,
"""2018-11-14T12:15:00.000Z""",b49ad4c2.b2acb8,ENTER Departure Hall,Terminal 1,
"""2018-11-14T12:26:00.000Z""",b49ad4c2.b2acb8,LEAVE Check-In Area,Terminal 1,
"""2018-11-14T12:20:00.000Z""",b49ad4c2.b2acb8,ENTER Check-In Area,Terminal 1,
"""2018-07-15T14:19:00.000Z""",d87c6a54.2a8a08,ENTER Departure Hall,Terminal 1,
"""2018-07-15T14:41:00.000Z""",d87c6a54.2a8a08,LEAVE Check-In Area,Terminal 1,
"""2018-07-15T14:29:00.000Z""",d87c6a54.2a8a08,ENTER Check-In Area,Terminal 1,
"""2018-03-07T12:52:00.000Z""",17cfbf6f.20ae71,ENTER Departure Hall,Terminal 1,
"""2018-03-07T13:03:00.000Z""",17cfbf6f.20ae71,LEAVE Check-In Area,Terminal 1,
"""2018-03-07T12:57:00.000Z""",17cfbf6f.20ae71,ENTER Check-In Area,Terminal 1,
"""2018-08-12T07:48:00.000Z""",e406b6c1.940cf8,ENTER Departure Hall,Terminal 1,
"""2018-09-08T14:44:00.000Z""",e8cc0be7.3a9278,ENTER Departure Hall,Terminal 1,
"""2018-05-16T11:15:00.000Z""",7731a8ad.6fae78,ENTER Departure Hall,Terminal 1,
"""2018-03-01T04:46:00.000Z""",2e45cb37.e99cc4,ENTER Departure Hall,Terminal 1,
"""2018-03-01T05:08:00.000Z""",2e45cb37.e99cc4,LEAVE Check-In Area,Terminal 1,
"""2018-03-01T04:56:00.000Z""",2e45cb37.e99cc4,ENTER Check-In Area,Terminal 1,
"""2018-10-16T14:56:00.000Z""",c919c611.958928,ENTER Departure Hall,Terminal 1,
"""2018-10-16T15:18:00.000Z""",c919c611.958928,LEAVE Check-In Area,Terminal 1,
"""2018-10-16T15:06:00.000Z""",c919c611.958928,ENTER Check-In Area,Terminal 1,
"""2018-11-02T16:16:00.000Z""",f02ecaa3.682748,ENTER Departure Hall,Terminal 1,
"""2018-11-02T16:49:00.000Z""",f02ecaa3.682748,LEAVE Check-In Area,Terminal 1,
"""2018-11-02T16:31:00.000Z""",f02ecaa3.682748,ENTER Check-In Area,Terminal 1,
"""2018-03-22T04:03:00.000Z""",a6581af7.f46f38,ENTER Departure Hall,Terminal 1,
"""2018-03-22T04:25:00.000Z""",a6581af7.f46f38,LEAVE Check-In Area,Terminal 1,
"""2018-03-22T04:13:00.000Z""",a6581af7.f46f38,ENTER Check-In Area,Terminal 1,
"""2018-02-13T14:32:00.000Z""",ab00e3f4.0619e,ENTER Departure Hall,Terminal 1,
"""2018-04-12T10:38:00.000Z""",fc619c57.1e2bc,ENTER Departure Hall,Terminal 1,
"""2018-07-07T09:24:00.000Z""",6b4d2bc2.f36ad4,ENTER Departure Hall,Terminal 1,
"""2018-06-05T11:17:00.000Z""",84f13655.421ab8,ENTER Departure Hall,Terminal 1,
"""2018-11-22T14:39:00.000Z""",a558251e.8078a8,ENTER Departure Hall,Terminal 1,
"""2018-02-23T12:50:00.000Z""",5e882578.610b3c,ENTER Departure Hall,Terminal 1,
"""2018-05-26T13:09:00.000Z""",ca86a7e2.4b8038,ENTER Departure Hall,Terminal 1,
"""2018-11-18T12:47:00.000Z""",2caa2f86.4f847,ENTER Departure Hall,Terminal 1,
"""2018-02-08T16:45:00.000Z""",eeb21310.ddd55,ENTER Departure Hall,Terminal 1,
"""2018-06-18T11:50:00.000Z""",be4af3af.31f86,ENTER Departure Hall,Terminal 1,
"""2018-06-18T11:58:00.000Z""",be4af3af.31f86,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-06-18T11:55:00.000Z""",be4af3af.31f86,ENTER Baggage-Drop Area,Terminal 1,
"""2018-09-28T11:30:00.000Z""",b5962fba.459a9,ENTER Departure Hall,Terminal 1,
"""2018-09-28T11:38:00.000Z""",b5962fba.459a9,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-09-28T11:35:00.000Z""",b5962fba.459a9,ENTER Baggage-Drop Area,Terminal 1,
"""2018-05-28T11:17:00.000Z""",5444fe8b.cb56d,ENTER Departure Hall,Terminal 1,
"""2018-05-28T11:25:00.000Z""",5444fe8b.cb56d,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-05-28T11:22:00.000Z""",5444fe8b.cb56d,ENTER Baggage-Drop Area,Terminal 1,
"""2018-07-09T14:40:00.000Z""",4e9575dc.a3abec,ENTER Departure Hall,Terminal 1,
"""2018-07-09T14:56:00.000Z""",4e9575dc.a3abec,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-07-09T14:50:00.000Z""",4e9575dc.a3abec,ENTER Baggage-Drop Area,Terminal 1,
"""2018-07-19T13:33:00.000Z""",81fd1f32.6e6d7,ENTER Departure Hall,Terminal 1,
"""2018-07-19T13:49:00.000Z""",81fd1f32.6e6d7,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-07-19T13:43:00.000Z""",81fd1f32.6e6d7,ENTER Baggage-Drop Area,Terminal 1,
"""2018-09-26T06:04:00.000Z""",fc2f849a.4c15e8,ENTER Departure Hall,Terminal 1,
"""2018-09-26T06:28:00.000Z""",fc2f849a.4c15e8,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-09-26T06:19:00.000Z""",fc2f849a.4c15e8,ENTER Baggage-Drop Area,Terminal 1,
"""2018-08-14T09:02:00.000Z""",1c8e0f1.921d8f1,ENTER Departure Hall,Terminal 1,
"""2018-05-11T07:55:00.000Z""",eb5df426.b3c078,ENTER Departure Hall,Terminal 1,
"""2018-05-11T08:28:00.000Z""",eb5df426.b3c078,LEAVE Check-In Area,Terminal 1,
"""2018-05-11T08:10:00.000Z""",eb5df426.b3c078,ENTER Check-In Area,Terminal 1,
"""2018-03-20T06:21:00.000Z""",e47735f1.aee038,ENTER Departure Hall,Terminal 1,
"""2018-03-20T06:43:00.000Z""",e47735f1.aee038,LEAVE Check-In Area,Terminal 1,
"""2018-03-20T06:31:00.000Z""",e47735f1.aee038,ENTER Check-In Area,Terminal 1,
"""2018-04-14T15:35:00.000Z""",4d3c9fa.7dba36,ENTER Departure Hall,Terminal 1,
"""2018-04-14T16:05:00.000Z""",4d3c9fa.7dba36,LEAVING Departure Hall,Terminal 1,
"""2018-04-09T03:42:00.000Z""",42ea4dc9.b909e4,ENTER Departure Hall,Terminal 1,
"""2018-04-09T04:04:00.000Z""",42ea4dc9.b909e4,LEAVE Check-In Area,Terminal 1,
"""2018-04-09T03:52:00.000Z""",42ea4dc9.b909e4,ENTER Check-In Area,Terminal 1,
"""2018-02-07T04:32:00.000Z""",2e8158a.29385a8,ENTER Departure Hall,Terminal 1,
"""2018-02-07T04:54:00.000Z""",2e8158a.29385a8,LEAVE Check-In Area,Terminal 1,
"""2018-02-07T04:42:00.000Z""",2e8158a.29385a8,ENTER Check-In Area,Terminal 1,
"""2018-05-22T07:56:00.000Z""",bf1eb801.013948,ENTER Departure Hall,Terminal 1,
"""2018-09-19T12:29:00.000Z""",4fc182e0.c11b7c,ENTER Departure Hall,Terminal 1,
"""2018-09-19T12:49:00.000Z""",4fc182e0.c11b7c,LEAVING Departure Hall,Terminal 1,
"""2018-10-09T04:14:00.000Z""",6ff3ebc7.95cf24,ENTER Departure Hall,Terminal 1,
"""2018-10-09T04:34:00.000Z""",6ff3ebc7.95cf24,LEAVING Departure Hall,Terminal 1,
"""2018-03-27T12:53:00.000Z""",57df055a.32ad9c,ENTER Departure Hall,Terminal 1,
"""2018-03-27T13:15:00.000Z""",57df055a.32ad9c,LEAVE Check-In Area,Terminal 1,
"""2018-03-27T13:03:00.000Z""",57df055a.32ad9c,ENTER Check-In Area,Terminal 1,
"""2018-02-21T16:08:00.000Z""",6cbdfefd.fa7ac,ENTER Departure Hall,Terminal 1,
"""2018-02-21T16:41:00.000Z""",6cbdfefd.fa7ac,LEAVE Check-In Area,Terminal 1,
"""2018-02-21T16:23:00.000Z""",6cbdfefd.fa7ac,ENTER Check-In Area,Terminal 1,
"""2018-02-21T04:09:00.000Z""",f607c3be.b2fc1,ENTER Departure Hall,Terminal 1,
"""2018-02-21T04:29:00.000Z""",f607c3be.b2fc1,LEAVING Departure Hall,Terminal 1,
"""2018-04-05T16:18:00.000Z""",daa82ca7.72f89,ENTER Departure Hall,Terminal 1,
"""2018-04-05T16:42:00.000Z""",daa82ca7.72f89,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-04-05T16:33:00.000Z""",daa82ca7.72f89,ENTER Baggage-Drop Area,Terminal 1,
"""2018-03-25T17:52:00.000Z""",32274b90.ec3074,ENTER Departure Hall,Terminal 1,
"""2018-03-25T18:16:00.000Z""",32274b90.ec3074,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-03-25T18:07:00.000Z""",32274b90.ec3074,ENTER Baggage-Drop Area,Terminal 1,
