_time,pax_id,STEP,LOCATION,GATE
"""2018-02-10T16:52:00.000Z""",52620f9c.e5327,ENTER Check-In Area,Terminal 1,
"""2018-02-10T17:49:00.000Z""",52620f9c.e5327,ENTER Security Check,SEC-POS-2,
"""2018-02-10T19:19:00.000Z""",52620f9c.e5327,BOARD Aircraft,Terminal 1,B11
"""2018-02-10T17:25:00.000Z""",52620f9c.e5327,ENTER Security Lane,SEC-LANE-5,
"""2018-09-18T17:30:00.000Z""",39b2521.912c6ae,ENTER Departure Hall,Terminal 1,
"""2018-09-18T18:15:00.000Z""",39b2521.912c6ae,LEAVE Security Check,SEC-POS-2,
"""2018-09-18T19:45:00.000Z""",39b2521.912c6ae,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-09-18T20:06:00.000Z""",39b2521.912c6ae,LEAVE Duty Free Area,Terminal 1,
"""2018-09-18T21:45:00.000Z""",39b2521.912c6ae,LEAVE Dining Area,Terminal 1,
"""2018-09-18T22:03:00.000Z""",39b2521.912c6ae,ENTER Bording Gate Area,Terminal 1,A8
"""2018-09-18T18:09:00.000Z""",39b2521.912c6ae,ENTER Security Check,SEC-POS-2,
"""2018-09-18T18:30:00.000Z""",39b2521.912c6ae,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-09-18T19:54:00.000Z""",39b2521.912c6ae,ENTER Duty Free Area,Terminal 1,
"""2018-09-18T20:30:00.000Z""",39b2521.912c6ae,ENTER Dining Area,Terminal 1,
"""2018-09-18T23:03:00.000Z""",39b2521.912c6ae,BOARD Aircraft,Terminal 1,A8
"""2018-09-18T17:45:00.000Z""",39b2521.912c6ae,ENTER Security Lane,SEC-LANE-5,
"""2018-09-28T04:03:00.000Z""",c07b23e3.4e1e5,ENTER Departure Hall,Terminal 1,
"""2018-09-28T04:33:00.000Z""",c07b23e3.4e1e5,LEAVE Security Check,SEC-POS-2,
"""2018-09-28T04:47:00.000Z""",c07b23e3.4e1e5,LEAVE Duty Free Area,Terminal 1,
"""2018-09-28T04:59:00.000Z""",c07b23e3.4e1e5,ENTER Bording Gate Area,Terminal 1,B18
"""2018-09-28T04:29:00.000Z""",c07b23e3.4e1e5,ENTER Security Check,SEC-POS-2,
"""2018-09-28T04:39:00.000Z""",c07b23e3.4e1e5,ENTER Duty Free Area,Terminal 1,
"""2018-09-28T05:39:00.000Z""",c07b23e3.4e1e5,BOARD Aircraft,Terminal 1,B18
"""2018-09-28T04:13:00.000Z""",c07b23e3.4e1e5,ENTER Security Lane,SEC-LANE-5,
"""2018-08-09T17:28:00.000Z""",b6271e0e.3e1a6,ENTER Departure Hall,Terminal 1,
"""2018-08-09T18:13:00.000Z""",b6271e0e.3e1a6,LEAVE Security Check,SEC-POS-2,
"""2018-08-09T19:43:00.000Z""",b6271e0e.3e1a6,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-08-09T21:22:00.000Z""",b6271e0e.3e1a6,LEAVE Dining Area,Terminal 1,
"""2018-08-09T21:40:00.000Z""",b6271e0e.3e1a6,ENTER Bording Gate Area,Terminal 1,B15
"""2018-08-09T18:07:00.000Z""",b6271e0e.3e1a6,ENTER Security Check,SEC-POS-2,
"""2018-08-09T18:28:00.000Z""",b6271e0e.3e1a6,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-08-09T20:07:00.000Z""",b6271e0e.3e1a6,ENTER Dining Area,Terminal 1,
"""2018-08-09T22:40:00.000Z""",b6271e0e.3e1a6,BOARD Aircraft,Terminal 1,B15
"""2018-08-09T17:43:00.000Z""",b6271e0e.3e1a6,ENTER Security Lane,SEC-LANE-5,
"""2018-05-19T14:28:00.000Z""",16f69039.d8a11,ENTER Departure Hall,Terminal 1,
"""2018-05-19T14:44:00.000Z""",16f69039.d8a11,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-05-19T15:14:00.000Z""",16f69039.d8a11,LEAVE Security Check,SEC-POS-2,
"""2018-05-19T15:18:00.000Z""",16f69039.d8a11,Passport Control,Border-Control Booth 1,
"""2018-05-19T15:30:00.000Z""",16f69039.d8a11,ENTER Bording Gate Area,Terminal 1,B12
"""2018-05-19T14:38:00.000Z""",16f69039.d8a11,ENTER Baggage-Drop Area,Terminal 1,
"""2018-05-19T15:10:00.000Z""",16f69039.d8a11,ENTER Security Check,SEC-POS-2,
"""2018-05-19T16:10:00.000Z""",16f69039.d8a11,BOARD Aircraft,Terminal 1,B12
"""2018-05-19T14:54:00.000Z""",16f69039.d8a11,ENTER Security Lane,SEC-LANE-5,
"""2018-12-07T16:58:00.000Z""",32c70693.019f4a,ENTER Departure Hall,Terminal 1,
"""2018-12-07T17:43:00.000Z""",32c70693.019f4a,LEAVE Security Check,SEC-POS-2,
"""2018-12-07T17:49:00.000Z""",32c70693.019f4a,Passport Control,Border-Control Booth 1,
"""2018-12-07T19:28:00.000Z""",32c70693.019f4a,LEAVE Dining Area,Terminal 1,
"""2018-12-07T19:46:00.000Z""",32c70693.019f4a,ENTER Bording Gate Area,Terminal 1,B9
"""2018-12-07T17:37:00.000Z""",32c70693.019f4a,ENTER Security Check,SEC-POS-2,
"""2018-12-07T18:13:00.000Z""",32c70693.019f4a,ENTER Dining Area,Terminal 1,
"""2018-12-07T20:46:00.000Z""",32c70693.019f4a,BOARD Aircraft,Terminal 1,B9
"""2018-12-07T17:13:00.000Z""",32c70693.019f4a,ENTER Security Lane,SEC-LANE-5,
"""2018-05-03T11:00:00.000Z""",861fc4ac.711a28,ENTER Departure Hall,Terminal 1,
"""2018-05-03T11:10:00.000Z""",861fc4ac.711a28,LEAVING Departure Hall,Terminal 1,
"""2018-09-03T17:47:00.000Z""",d4cd7300.b97d3,ENTER Departure Hall,Terminal 1,
"""2018-09-03T18:11:00.000Z""",d4cd7300.b97d3,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-09-03T18:56:00.000Z""",d4cd7300.b97d3,LEAVE Security Check,SEC-POS-2,
"""2018-09-03T19:02:00.000Z""",d4cd7300.b97d3,Passport Control,Border-Control Booth 1,
"""2018-09-03T19:23:00.000Z""",d4cd7300.b97d3,LEAVE Duty Free Area,Terminal 1,
"""2018-09-03T20:53:00.000Z""",d4cd7300.b97d3,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-09-03T21:32:00.000Z""",d4cd7300.b97d3,ENTER Bording Gate Area,Terminal 1,B15
"""2018-09-03T18:02:00.000Z""",d4cd7300.b97d3,ENTER Baggage-Drop Area,Terminal 1,
"""2018-09-03T18:50:00.000Z""",d4cd7300.b97d3,ENTER Security Check,SEC-POS-2,
"""2018-09-03T21:14:00.000Z""",d4cd7300.b97d3,LEAVE Duty Free Area,Terminal 1,
"""2018-09-03T19:38:00.000Z""",d4cd7300.b97d3,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-09-03T22:32:00.000Z""",d4cd7300.b97d3,BOARD Aircraft,Terminal 1,B15
"""2018-09-03T18:26:00.000Z""",d4cd7300.b97d3,ENTER Security Lane,SEC-LANE-5,
"""2018-09-03T21:02:00.000Z""",d4cd7300.b97d3,ENTER Duty Free Area,Terminal 1,
"""2018-09-03T19:11:00.000Z""",d4cd7300.b97d3,ENTER Duty Free Area,Terminal 1,
"""2018-09-05T07:29:00.000Z""",5b7f7023.5404a,ENTER Departure Hall,Terminal 1,
"""2018-09-05T07:53:00.000Z""",5b7f7023.5404a,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-09-05T08:38:00.000Z""",5b7f7023.5404a,LEAVE Security Check,SEC-POS-2,
"""2018-09-05T08:44:00.000Z""",5b7f7023.5404a,Passport Control,Border-Control Booth 1,
"""2018-09-05T09:02:00.000Z""",5b7f7023.5404a,ENTER Bording Gate Area,Terminal 1,B17
"""2018-09-05T07:44:00.000Z""",5b7f7023.5404a,ENTER Baggage-Drop Area,Terminal 1,
"""2018-09-05T08:32:00.000Z""",5b7f7023.5404a,ENTER Security Check,SEC-POS-2,
"""2018-09-05T10:02:00.000Z""",5b7f7023.5404a,BOARD Aircraft,Terminal 1,B17
"""2018-09-05T08:08:00.000Z""",5b7f7023.5404a,ENTER Security Lane,SEC-LANE-5,
"""2018-10-13T17:53:00.000Z""",f4baad1d.9e98d,ENTER Departure Hall,Terminal 1,
"""2018-10-13T18:17:00.000Z""",f4baad1d.9e98d,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-10-13T19:02:00.000Z""",f4baad1d.9e98d,LEAVE Security Check,SEC-POS-2,
"""2018-10-13T20:41:00.000Z""",f4baad1d.9e98d,LEAVE Dining Area,Terminal 1,
"""2018-10-13T20:59:00.000Z""",f4baad1d.9e98d,ENTER Bording Gate Area,Terminal 1,B5
"""2018-10-13T18:08:00.000Z""",f4baad1d.9e98d,ENTER Baggage-Drop Area,Terminal 1,
"""2018-10-13T18:56:00.000Z""",f4baad1d.9e98d,ENTER Security Check,SEC-POS-2,
"""2018-10-13T19:26:00.000Z""",f4baad1d.9e98d,ENTER Dining Area,Terminal 1,
"""2018-10-13T21:59:00.000Z""",f4baad1d.9e98d,BOARD Aircraft,Terminal 1,B5
"""2018-10-13T18:32:00.000Z""",f4baad1d.9e98d,ENTER Security Lane,SEC-LANE-5,
"""2018-06-10T09:51:00.000Z""",7c5ece48.126ef,ENTER Departure Hall,Terminal 1,
"""2018-06-10T09:59:00.000Z""",7c5ece48.126ef,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-06-10T10:14:00.000Z""",7c5ece48.126ef,LEAVE Security Check,SEC-POS-2,
"""2018-06-10T10:44:00.000Z""",7c5ece48.126ef,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-06-10T10:51:00.000Z""",7c5ece48.126ef,LEAVE Duty Free Area,Terminal 1,
"""2018-06-10T11:24:00.000Z""",7c5ece48.126ef,LEAVE Dining Area,Terminal 1,
"""2018-06-10T11:30:00.000Z""",7c5ece48.126ef,ENTER Bording Gate Area,Terminal 1,B12
"""2018-06-10T09:56:00.000Z""",7c5ece48.126ef,ENTER Baggage-Drop Area,Terminal 1,
"""2018-06-10T10:12:00.000Z""",7c5ece48.126ef,ENTER Security Check,SEC-POS-2,
"""2018-06-10T10:19:00.000Z""",7c5ece48.126ef,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-06-10T10:47:00.000Z""",7c5ece48.126ef,ENTER Duty Free Area,Terminal 1,
"""2018-06-10T10:59:00.000Z""",7c5ece48.126ef,ENTER Dining Area,Terminal 1,
"""2018-06-10T11:50:00.000Z""",7c5ece48.126ef,BOARD Aircraft,Terminal 1,B12
"""2018-06-10T10:04:00.000Z""",7c5ece48.126ef,ENTER Security Lane,SEC-LANE-5,
"""2018-12-07T13:47:00.000Z""",e66b6538.0ccc28,ENTER Departure Hall,Terminal 1,
"""2018-12-07T14:03:00.000Z""",e66b6538.0ccc28,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-12-07T14:33:00.000Z""",e66b6538.0ccc28,LEAVE Security Check,SEC-POS-2,
"""2018-12-07T14:47:00.000Z""",e66b6538.0ccc28,LEAVE Duty Free Area,Terminal 1,
"""2018-12-07T15:53:00.000Z""",e66b6538.0ccc28,LEAVE Dining Area,Terminal 1,
"""2018-12-07T16:05:00.000Z""",e66b6538.0ccc28,ENTER Bording Gate Area,Terminal 1,B11
"""2018-12-07T13:57:00.000Z""",e66b6538.0ccc28,ENTER Baggage-Drop Area,Terminal 1,
"""2018-12-07T14:29:00.000Z""",e66b6538.0ccc28,ENTER Security Check,SEC-POS-2,
"""2018-12-07T14:39:00.000Z""",e66b6538.0ccc28,ENTER Duty Free Area,Terminal 1,
"""2018-12-07T15:03:00.000Z""",e66b6538.0ccc28,ENTER Dining Area,Terminal 1,
"""2018-12-07T16:45:00.000Z""",e66b6538.0ccc28,BOARD Aircraft,Terminal 1,B11
"""2018-12-07T14:13:00.000Z""",e66b6538.0ccc28,ENTER Security Lane,SEC-LANE-5,
"""2018-11-17T17:45:00.000Z""",3ae7fae1.fba7c6,ENTER Departure Hall,Terminal 1,
"""2018-11-17T18:09:00.000Z""",3ae7fae1.fba7c6,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-11-17T18:54:00.000Z""",3ae7fae1.fba7c6,LEAVE Security Check,SEC-POS-2,
"""2018-11-17T20:24:00.000Z""",3ae7fae1.fba7c6,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-11-17T20:42:00.000Z""",3ae7fae1.fba7c6,ENTER Bording Gate Area,Terminal 1,B8
"""2018-11-17T18:00:00.000Z""",3ae7fae1.fba7c6,ENTER Baggage-Drop Area,Terminal 1,
"""2018-11-17T18:48:00.000Z""",3ae7fae1.fba7c6,ENTER Security Check,SEC-POS-2,
"""2018-11-17T19:09:00.000Z""",3ae7fae1.fba7c6,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-11-17T21:42:00.000Z""",3ae7fae1.fba7c6,BOARD Aircraft,Terminal 1,B8
"""2018-11-17T18:24:00.000Z""",3ae7fae1.fba7c6,ENTER Security Lane,SEC-LANE-5,
"""2018-10-30T16:33:00.000Z""",e294752b.3e72d8,ENTER Departure Hall,Terminal 1,
"""2018-10-30T17:18:00.000Z""",e294752b.3e72d8,LEAVE Security Check,SEC-POS-2,
"""2018-10-30T18:57:00.000Z""",e294752b.3e72d8,LEAVE Dining Area,Terminal 1,
"""2018-10-30T19:15:00.000Z""",e294752b.3e72d8,ENTER Bording Gate Area,Terminal 1,B9
"""2018-10-30T17:12:00.000Z""",e294752b.3e72d8,ENTER Security Check,SEC-POS-2,
"""2018-10-30T17:42:00.000Z""",e294752b.3e72d8,ENTER Dining Area,Terminal 1,
"""2018-10-30T20:15:00.000Z""",e294752b.3e72d8,BOARD Aircraft,Terminal 1,B9
"""2018-10-30T16:48:00.000Z""",e294752b.3e72d8,ENTER Security Lane,SEC-LANE-5,
"""2018-05-05T09:37:00.000Z""",25ec3504.0031ea,ENTER Departure Hall,Terminal 1,
"""2018-05-05T09:52:00.000Z""",25ec3504.0031ea,LEAVE Security Check,SEC-POS-2,
"""2018-05-05T09:59:00.000Z""",25ec3504.0031ea,LEAVE Duty Free Area,Terminal 1,
"""2018-05-05T10:29:00.000Z""",25ec3504.0031ea,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-05-05T11:09:00.000Z""",25ec3504.0031ea,LEAVE Dining Area,Terminal 1,
"""2018-05-05T11:15:00.000Z""",25ec3504.0031ea,ENTER Bording Gate Area,Terminal 1,A11
"""2018-05-05T09:50:00.000Z""",25ec3504.0031ea,ENTER Security Check,SEC-POS-2,
"""2018-05-05T10:36:00.000Z""",25ec3504.0031ea,LEAVE Duty Free Area,Terminal 1,
"""2018-05-05T10:04:00.000Z""",25ec3504.0031ea,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-05-05T10:44:00.000Z""",25ec3504.0031ea,ENTER Dining Area,Terminal 1,
"""2018-05-05T11:35:00.000Z""",25ec3504.0031ea,BOARD Aircraft,Terminal 1,A11
"""2018-05-05T09:42:00.000Z""",25ec3504.0031ea,ENTER Security Lane,SEC-LANE-5,
"""2018-05-05T10:32:00.000Z""",25ec3504.0031ea,ENTER Duty Free Area,Terminal 1,
"""2018-05-05T09:55:00.000Z""",25ec3504.0031ea,ENTER Duty Free Area,Terminal 1,
"""2018-11-20T04:30:00.000Z""",c358c98.498bb38,ENTER Departure Hall,Terminal 1,
"""2018-11-20T05:00:00.000Z""",c358c98.498bb38,LEAVE Security Check,SEC-POS-2,
"""2018-11-20T06:00:00.000Z""",c358c98.498bb38,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-11-20T06:14:00.000Z""",c358c98.498bb38,LEAVE Duty Free Area,Terminal 1,
"""2018-11-20T07:20:00.000Z""",c358c98.498bb38,LEAVE Dining Area,Terminal 1,
"""2018-11-20T07:32:00.000Z""",c358c98.498bb38,ENTER Bording Gate Area,Terminal 1,B3
"""2018-11-20T04:56:00.000Z""",c358c98.498bb38,ENTER Security Check,SEC-POS-2,
"""2018-11-20T05:10:00.000Z""",c358c98.498bb38,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-11-20T06:06:00.000Z""",c358c98.498bb38,ENTER Duty Free Area,Terminal 1,
"""2018-11-20T06:30:00.000Z""",c358c98.498bb38,ENTER Dining Area,Terminal 1,
"""2018-11-20T08:12:00.000Z""",c358c98.498bb38,BOARD Aircraft,Terminal 1,B3
"""2018-11-20T04:40:00.000Z""",c358c98.498bb38,ENTER Security Lane,SEC-LANE-5,
"""2018-09-13T06:36:00.000Z""",d6622666.402b28,ENTER Departure Hall,Terminal 1,
"""2018-09-13T07:09:00.000Z""",d6622666.402b28,LEAVE Check-In Area,Terminal 1,
"""2018-09-13T07:54:00.000Z""",d6622666.402b28,LEAVE Security Check,SEC-POS-2,
"""2018-09-13T08:00:00.000Z""",d6622666.402b28,Passport Control,Border-Control Booth 1,
"""2018-09-13T09:39:00.000Z""",d6622666.402b28,LEAVE Dining Area,Terminal 1,
"""2018-09-13T09:57:00.000Z""",d6622666.402b28,ENTER Bording Gate Area,Terminal 1,B16
"""2018-09-13T06:51:00.000Z""",d6622666.402b28,ENTER Check-In Area,Terminal 1,
"""2018-09-13T07:48:00.000Z""",d6622666.402b28,ENTER Security Check,SEC-POS-2,
"""2018-09-13T08:24:00.000Z""",d6622666.402b28,ENTER Dining Area,Terminal 1,
"""2018-09-13T10:57:00.000Z""",d6622666.402b28,BOARD Aircraft,Terminal 1,B16
"""2018-09-13T07:24:00.000Z""",d6622666.402b28,ENTER Security Lane,SEC-LANE-5,
"""2018-05-01T12:36:00.000Z""",c7eccdf9.45627,ENTER Departure Hall,Terminal 1,
"""2018-05-01T12:58:00.000Z""",c7eccdf9.45627,LEAVE Check-In Area,Terminal 1,
"""2018-05-01T13:28:00.000Z""",c7eccdf9.45627,LEAVE Security Check,SEC-POS-2,
"""2018-05-01T13:42:00.000Z""",c7eccdf9.45627,LEAVE Duty Free Area,Terminal 1,
"""2018-05-01T14:42:00.000Z""",c7eccdf9.45627,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-05-01T16:02:00.000Z""",c7eccdf9.45627,LEAVE Dining Area,Terminal 1,
"""2018-05-01T16:14:00.000Z""",c7eccdf9.45627,ENTER Bording Gate Area,Terminal 1,B6
"""2018-05-01T12:46:00.000Z""",c7eccdf9.45627,ENTER Check-In Area,Terminal 1,
"""2018-05-01T13:24:00.000Z""",c7eccdf9.45627,ENTER Security Check,SEC-POS-2,
"""2018-05-01T14:56:00.000Z""",c7eccdf9.45627,LEAVE Duty Free Area,Terminal 1,
"""2018-05-01T13:52:00.000Z""",c7eccdf9.45627,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-05-01T15:12:00.000Z""",c7eccdf9.45627,ENTER Dining Area,Terminal 1,
"""2018-05-01T16:54:00.000Z""",c7eccdf9.45627,BOARD Aircraft,Terminal 1,B6
"""2018-05-01T13:08:00.000Z""",c7eccdf9.45627,ENTER Security Lane,SEC-LANE-5,
"""2018-05-01T14:48:00.000Z""",c7eccdf9.45627,ENTER Duty Free Area,Terminal 1,
"""2018-05-01T13:34:00.000Z""",c7eccdf9.45627,ENTER Duty Free Area,Terminal 1,
"""2018-07-06T07:52:00.000Z""",9d06d593.fc3c18,ENTER Departure Hall,Terminal 1,
"""2018-07-06T08:22:00.000Z""",9d06d593.fc3c18,LEAVING Departure Hall,Terminal 1,
"""2018-11-16T05:28:00.000Z""",892c290e.a93348,ENTER Departure Hall,Terminal 1,
"""2018-11-16T05:58:00.000Z""",892c290e.a93348,LEAVE Security Check,SEC-POS-2,
"""2018-11-16T07:04:00.000Z""",892c290e.a93348,LEAVE Dining Area,Terminal 1,
"""2018-11-16T07:16:00.000Z""",892c290e.a93348,ENTER Bording Gate Area,Terminal 1,B16
"""2018-11-16T05:54:00.000Z""",892c290e.a93348,ENTER Security Check,SEC-POS-2,
"""2018-11-16T06:14:00.000Z""",892c290e.a93348,ENTER Dining Area,Terminal 1,
"""2018-11-16T07:56:00.000Z""",892c290e.a93348,BOARD Aircraft,Terminal 1,B16
"""2018-11-16T05:38:00.000Z""",892c290e.a93348,ENTER Security Lane,SEC-LANE-5,
"""2018-05-07T08:10:00.000Z""",283e0751.753218,ENTER Departure Hall,Terminal 1,
"""2018-05-07T08:43:00.000Z""",283e0751.753218,LEAVE Check-In Area,Terminal 1,
"""2018-05-07T09:28:00.000Z""",283e0751.753218,LEAVE Security Check,SEC-POS-2,
"""2018-05-07T10:58:00.000Z""",283e0751.753218,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-05-07T11:19:00.000Z""",283e0751.753218,LEAVE Duty Free Area,Terminal 1,
"""2018-05-07T12:58:00.000Z""",283e0751.753218,LEAVE Dining Area,Terminal 1,
"""2018-05-07T13:16:00.000Z""",283e0751.753218,ENTER Bording Gate Area,Terminal 1,B4
"""2018-05-07T08:25:00.000Z""",283e0751.753218,ENTER Check-In Area,Terminal 1,
"""2018-05-07T09:22:00.000Z""",283e0751.753218,ENTER Security Check,SEC-POS-2,
"""2018-05-07T09:43:00.000Z""",283e0751.753218,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-05-07T11:07:00.000Z""",283e0751.753218,ENTER Duty Free Area,Terminal 1,
"""2018-05-07T11:43:00.000Z""",283e0751.753218,ENTER Dining Area,Terminal 1,
"""2018-05-07T14:16:00.000Z""",283e0751.753218,BOARD Aircraft,Terminal 1,B4
"""2018-05-07T08:58:00.000Z""",283e0751.753218,ENTER Security Lane,SEC-LANE-5,
"""2018-11-07T12:16:00.000Z""",683c5c5e.856ab4,ENTER Departure Hall,Terminal 1,
"""2018-11-07T12:27:00.000Z""",683c5c5e.856ab4,LEAVE Check-In Area,Terminal 1,
"""2018-11-07T12:42:00.000Z""",683c5c5e.856ab4,LEAVE Security Check,SEC-POS-2,
"""2018-11-07T12:44:00.000Z""",683c5c5e.856ab4,Passport Control,Border-Control Booth 1,
"""2018-11-07T13:17:00.000Z""",683c5c5e.856ab4,LEAVE Dining Area,Terminal 1,
"""2018-11-07T13:23:00.000Z""",683c5c5e.856ab4,ENTER Bording Gate Area,Terminal 1,B4
"""2018-11-07T12:21:00.000Z""",683c5c5e.856ab4,ENTER Check-In Area,Terminal 1,
"""2018-11-07T12:40:00.000Z""",683c5c5e.856ab4,ENTER Security Check,SEC-POS-2,
"""2018-11-07T12:52:00.000Z""",683c5c5e.856ab4,ENTER Dining Area,Terminal 1,
"""2018-11-07T13:43:00.000Z""",683c5c5e.856ab4,BOARD Aircraft,Terminal 1,B4
"""2018-11-07T12:32:00.000Z""",683c5c5e.856ab4,ENTER Security Lane,SEC-LANE-5,
"""2018-04-09T12:01:00.000Z""",9bb5f8c9.c6e868,ENTER Departure Hall,Terminal 1,
"""2018-04-09T12:23:00.000Z""",9bb5f8c9.c6e868,LEAVE Check-In Area,Terminal 1,
"""2018-04-09T12:53:00.000Z""",9bb5f8c9.c6e868,LEAVE Security Check,SEC-POS-2,
"""2018-04-09T13:53:00.000Z""",9bb5f8c9.c6e868,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-04-09T14:59:00.000Z""",9bb5f8c9.c6e868,LEAVE Dining Area,Terminal 1,
"""2018-04-09T15:11:00.000Z""",9bb5f8c9.c6e868,ENTER Bording Gate Area,Terminal 1,B12
"""2018-04-09T12:11:00.000Z""",9bb5f8c9.c6e868,ENTER Check-In Area,Terminal 1,
"""2018-04-09T12:49:00.000Z""",9bb5f8c9.c6e868,ENTER Security Check,SEC-POS-2,
"""2018-04-09T13:03:00.000Z""",9bb5f8c9.c6e868,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-04-09T14:09:00.000Z""",9bb5f8c9.c6e868,ENTER Dining Area,Terminal 1,
"""2018-04-09T15:51:00.000Z""",9bb5f8c9.c6e868,BOARD Aircraft,Terminal 1,B12
"""2018-04-09T12:33:00.000Z""",9bb5f8c9.c6e868,ENTER Security Lane,SEC-LANE-5,
"""2018-02-10T06:32:00.000Z""",eefbd89e.407158,ENTER Departure Hall,Terminal 1,
"""2018-02-10T06:54:00.000Z""",eefbd89e.407158,LEAVE Check-In Area,Terminal 1,
"""2018-02-10T07:24:00.000Z""",eefbd89e.407158,LEAVE Security Check,SEC-POS-2,
"""2018-02-10T07:38:00.000Z""",eefbd89e.407158,LEAVE Duty Free Area,Terminal 1,
"""2018-02-10T08:44:00.000Z""",eefbd89e.407158,LEAVE Dining Area,Terminal 1,
"""2018-02-10T08:56:00.000Z""",eefbd89e.407158,ENTER Bording Gate Area,Terminal 1,B2
"""2018-02-10T06:42:00.000Z""",eefbd89e.407158,ENTER Check-In Area,Terminal 1,
"""2018-02-10T07:20:00.000Z""",eefbd89e.407158,ENTER Security Check,SEC-POS-2,
"""2018-02-10T07:30:00.000Z""",eefbd89e.407158,ENTER Duty Free Area,Terminal 1,
"""2018-02-10T07:54:00.000Z""",eefbd89e.407158,ENTER Dining Area,Terminal 1,
"""2018-02-10T09:36:00.000Z""",eefbd89e.407158,BOARD Aircraft,Terminal 1,B2
"""2018-02-10T07:04:00.000Z""",eefbd89e.407158,ENTER Security Lane,SEC-LANE-5,
"""2018-11-27T06:28:00.000Z""",3399ac44.6c8634,ENTER Departure Hall,Terminal 1,
"""2018-11-27T06:50:00.000Z""",3399ac44.6c8634,LEAVE Check-In Area,Terminal 1,
"""2018-11-27T07:20:00.000Z""",3399ac44.6c8634,LEAVE Security Check,SEC-POS-2,
"""2018-11-27T08:20:00.000Z""",3399ac44.6c8634,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-11-27T08:34:00.000Z""",3399ac44.6c8634,LEAVE Duty Free Area,Terminal 1,
"""2018-11-27T09:40:00.000Z""",3399ac44.6c8634,LEAVE Dining Area,Terminal 1,
"""2018-11-27T09:52:00.000Z""",3399ac44.6c8634,ENTER Bording Gate Area,Terminal 1,B8
"""2018-11-27T06:38:00.000Z""",3399ac44.6c8634,ENTER Check-In Area,Terminal 1,
"""2018-11-27T07:16:00.000Z""",3399ac44.6c8634,ENTER Security Check,SEC-POS-2,
"""2018-11-27T07:30:00.000Z""",3399ac44.6c8634,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-11-27T08:26:00.000Z""",3399ac44.6c8634,ENTER Duty Free Area,Terminal 1,
"""2018-11-27T08:50:00.000Z""",3399ac44.6c8634,ENTER Dining Area,Terminal 1,
"""2018-11-27T10:32:00.000Z""",3399ac44.6c8634,BOARD Aircraft,Terminal 1,B8
"""2018-11-27T07:00:00.000Z""",3399ac44.6c8634,ENTER Security Lane,SEC-LANE-5,
"""2018-11-23T10:37:00.000Z""",2ffcbdd7.609432,ENTER Departure Hall,Terminal 1,
"""2018-11-23T10:48:00.000Z""",2ffcbdd7.609432,LEAVE Check-In Area,Terminal 1,
"""2018-11-23T11:03:00.000Z""",2ffcbdd7.609432,LEAVE Security Check,SEC-POS-2,
"""2018-11-23T11:33:00.000Z""",2ffcbdd7.609432,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-11-23T12:06:00.000Z""",2ffcbdd7.609432,LEAVE Dining Area,Terminal 1,
"""2018-11-23T12:12:00.000Z""",2ffcbdd7.609432,ENTER Bording Gate Area,Terminal 1,B12
"""2018-11-23T10:42:00.000Z""",2ffcbdd7.609432,ENTER Check-In Area,Terminal 1,
"""2018-11-23T11:01:00.000Z""",2ffcbdd7.609432,ENTER Security Check,SEC-POS-2,
"""2018-11-23T11:08:00.000Z""",2ffcbdd7.609432,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-11-23T11:41:00.000Z""",2ffcbdd7.609432,ENTER Dining Area,Terminal 1,
"""2018-11-23T12:32:00.000Z""",2ffcbdd7.609432,BOARD Aircraft,Terminal 1,B12
"""2018-11-23T10:53:00.000Z""",2ffcbdd7.609432,ENTER Security Lane,SEC-LANE-5,
